normalize,extendedPadding,resizeDimensions,randRot,colorJitter,imgPerspective,batchSize,weightDecay,learningRate,activationFunction,epochs,TrainingAcc,ValAcc,TrainingAccSD,ValAccSD,FINAL_TEST_ACCURACY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,(250, 250),FALSE,TRUE,FALSE,64,0.001,0.01,reLU6,60,1,0.986956522,0,0.00291661,[0.5378486055776892,0.541832669,0.541832669,0.541832669,0.541832669,0.545816733,0.90438247,0.71314741,0.545816733,0.768924303,0.725099602,0.880478088,0.585657371,0.832669323,0.792828685,0.605577689,0.876494024,0.920318725,0.669322709,0.77689243,0.884462151,0.884462151,0.900398406,0.756972112,0.804780876,0.864541833,0.852589641,0.868525896,0.900398406,0.896414343,0.784860558,0.908366534,0.896414343,0.896414343,0.900398406,0.892430279,0.892430279,0.880478088,0.90438247,0.87250996,0.912350598,0.900398406,0.892430279,0.892430279,0.900398406,0.90438247,0.900398406,0.900398406,0.900398406,0.896414343,0.888446215,0.892430279,0.896414343,0.900398406,0.900398406,0.900398406,0.892430279,0.892430279,0.884462151, 0.896414342629482]
TRUE,TRUE,(250, 250),FALSE,FALSE,TRUE,64,0.001,0.01,reLU6,60,1,0.991304348,0,0.002783967,[0.5896414342629482,0.521912351,0.521912351,0.541832669,0.541832669,0.657370518,0.541832669,0.64940239,0.541832669,0.549800797,0.741035857,0.71314741,0.896414343,0.549800797,0.553784861,0.77689243,0.836653386,0.717131474,0.816733068,0.90438247,0.796812749,0.892430279,0.888446215,0.892430279,0.880478088,0.760956175,0.864541833,0.756972112,0.868525896,0.856573705,0.892430279,0.87250996,0.876494024,0.87250996,0.864541833,0.864541833,0.884462151,0.844621514,0.880478088,0.87250996,0.880478088,0.880478088,0.87250996,0.84063745,0.880478088,0.880478088,0.860557769,0.87250996,0.856573705,0.868525896,0.880478088,0.87250996,0.868525896,0.876494024,0.87250996,0.860557769,0.876494024,0.876494024,0.876494024, 0.8844621513944223]
TRUE,TRUE,(250, 250),FALSE,FALSE,FALSE,64,0.001,0.01,reLU6,60,1,0.895652174,0,0.009415829,[0.4581673306772908,0.537848606,0.541832669,0.541832669,0.541832669,0.541832669,0.541832669,0.541832669,0.541832669,0.517928287,0.541832669,0.613545817,0.721115538,0.832669323,0.541832669,0.577689243,0.669322709,0.920318725,0.541832669,0.541832669,0.677290837,0.800796813,0.573705179,0.705179283,0.573705179,0.848605578,0.653386454,0.792828685,0.844621514,0.87250996,0.629482072,0.860557769,0.90438247,0.661354582,0.772908367,0.896414343,0.609561753,0.796812749,0.836653386,0.820717131,0.657370518,0.900398406,0.852589641,0.876494024,0.828685259,0.784860558,0.908366534,0.868525896,0.864541833,0.848605578,0.856573705,0.880478088,0.852589641,0.892430279,0.848605578,0.836653386,0.848605578,0.864541833,0.864541833, 0.8645418326693227]
TRUE,TRUE,(250, 250),FALSE,FALSE,FALSE,16,0.001,0.01,reLU6,60,1,0.87826087,0,0.007288285,[0.5418326693227091,0.87250996,0.717131474,0.653386454,0.605577689,0.561752988,0.729083665,0.553784861,0.545816733,0.545816733,0.896414343,0.677290837,0.836653386,0.792828685,0.900398406,0.916334661,0.84063745,0.920318725,0.924302789,0.768924303,0.928286853,0.84063745,0.916334661,0.717131474,0.896414343,0.916334661,0.84063745,0.924302789,0.816733068,0.876494024,0.852589641,0.788844622,0.908366534,0.852589641,0.87250996,0.864541833,0.80876494,0.856573705,0.852589641,0.864541833,0.860557769,0.876494024,0.828685259,0.836653386,0.832669323,0.87250996,0.832669323,0.848605578,0.864541833,0.864541833,0.844621514,0.844621514,0.84063745,0.87250996,0.860557769,0.852589641,0.856573705,0.87250996,0.880478088, 0.8645418326693227]
TRUE,TRUE,(250, 250),FALSE,FALSE,FALSE,32,0.001,0.01,reLU6,60,1,0.873913043,0,0.003611576,[0.5179282868525896,0.541832669,0.541832669,0.541832669,0.541832669,0.653386454,0.545816733,0.541832669,0.84063745,0.545816733,0.541832669,0.737051793,0.884462151,0.788844622,0.756972112,0.537848606,0.80876494,0.820717131,0.71314741,0.609561753,0.609561753,0.916334661,0.77689243,0.749003984,0.609561753,0.860557769,0.581673307,0.868525896,0.90438247,0.780876494,0.812749004,0.896414343,0.828685259,0.888446215,0.880478088,0.892430279,0.876494024,0.804780876,0.896414343,0.888446215,0.844621514,0.84063745,0.856573705,0.856573705,0.860557769,0.880478088,0.880478088,0.888446215,0.856573705,0.884462151,0.87250996,0.864541833,0.880478088,0.868525896,0.888446215,0.880478088,0.87250996,0.884462151,0.868525896, 0.8804780876494024]
TRUE,TRUE,(250, 250),FALSE,FALSE,FALSE,64,0.001,0.01,reLU6,60,1,0.856521739,0,0.00952561,[0.4581673306772908,0.645418327,0.541832669,0.525896414,0.541832669,0.541832669,0.541832669,0.541832669,0.573705179,0.804780876,0.541832669,0.541832669,0.545816733,0.541832669,0.589641434,0.788844622,0.800796813,0.549800797,0.836653386,0.725099602,0.625498008,0.924302789,0.545816733,0.645418327,0.573705179,0.629482072,0.625498008,0.780876494,0.864541833,0.864541833,0.880478088,0.633466135,0.892430279,0.673306773,0.593625498,0.892430279,0.852589641,0.760956175,0.856573705,0.896414343,0.884462151,0.824701195,0.756972112,0.804780876,0.852589641,0.848605578,0.864541833,0.848605578,0.836653386,0.836653386,0.84063745,0.832669323,0.84063745,0.856573705,0.848605578,0.832669323,0.856573705,0.848605578,0.848605578, 0.8406374501992032]
TRUE,TRUE,(250, 250),FALSE,FALSE,FALSE,64,0.01,0.01,reLU,60,0.998913043,0.895652174,0.050561124,0.022084218,[0.5418326693227091,0.541832669,0.541832669,0.541832669,0.541832669,0.541832669,0.541832669,0.541832669,0.541832669,0.541832669,0.581673307,0.87250996,0.525896414,0.541832669,0.569721116,0.525896414,0.541832669,0.541832669,0.541832669,0.541832669,0.541832669,0.545816733,0.541832669,0.916334661,0.920318725,0.541832669,0.541832669,0.553784861,0.733067729,0.912350598,0.541832669,0.84063745,0.645418327,0.657370518,0.880478088,0.549800797,0.549800797,0.884462151,0.601593625,0.589641434,0.71314741,0.673306773,0.541832669,0.645418327,0.868525896,0.864541833,0.912350598,0.900398406,0.597609562,0.892430279,0.848605578,0.824701195,0.725099602,0.896414343,0.856573705,0.896414343,0.856573705,0.900398406,0.864541833, 0.9043824701195219]
TRUE,TRUE,(250, 250),FALSE,FALSE,FALSE,64,0.01,0.01,reLU6,60,0.998913043,0.92173913,0.011369482,0.022940706,[0.4581673306772908,0.541832669,0.541832669,0.541832669,0.541832669,0.517928287,0.541832669,0.541832669,0.541832669,0.541832669,0.633466135,0.541832669,0.541832669,0.541832669,0.541832669,0.541832669,0.521912351,0.788844622,0.541832669,0.80876494,0.549800797,0.888446215,0.541832669,0.924302789,0.90438247,0.541832669,0.645418327,0.888446215,0.545816733,0.749003984,0.892430279,0.90438247,0.541832669,0.705179283,0.764940239,0.589641434,0.689243028,0.860557769,0.832669323,0.685258964,0.880478088,0.705179283,0.896414343,0.812749004,0.908366534,0.593625498,0.908366534,0.87250996,0.868525896,0.848605578,0.900398406,0.856573705,0.84063745,0.892430279,0.87250996,0.844621514,0.860557769,0.900398406,0.848605578, 0.8366533864541833]
TRUE,TRUE,(250, 250),FALSE,FALSE,FALSE,64,0.01,0.001,reLU,60,1,0.926086957,0,0.004455196,[0.46613545816733065,0.541832669,0.545816733,0.541832669,0.541832669,0.541832669,0.545816733,0.908366534,0.553784861,0.888446215,0.880478088,0.61752988,0.629482072,0.629482072,0.545816733,0.756972112,0.796812749,0.749003984,0.760956175,0.908366534,0.908366534,0.701195219,0.625498008,0.80876494,0.657370518,0.84063745,0.760956175,0.884462151,0.864541833,0.764940239,0.836653386,0.860557769,0.860557769,0.820717131,0.864541833,0.856573705,0.848605578,0.876494024,0.87250996,0.856573705,0.888446215,0.884462151,0.884462151,0.876494024,0.876494024,0.880478088,0.87250996,0.87250996,0.884462151,0.876494024,0.880478088,0.884462151,0.884462151,0.880478088,0.884462151,0.880478088,0.876494024,0.884462151,0.888446215, 0.8764940239043825]
TRUE,TRUE,(250, 250),FALSE,FALSE,FALSE,64,0.01,0.001,reLU6,60,1,0.913043478,0,0.002608696,[0.4860557768924303,0.892430279,0.529880478,0.541832669,0.876494024,0.541832669,0.541832669,0.884462151,0.549800797,0.87250996,0.541832669,0.900398406,0.752988048,0.545816733,0.557768924,0.908366534,0.820717131,0.820717131,0.685258964,0.908366534,0.577689243,0.860557769,0.920318725,0.768924303,0.760956175,0.800796813,0.848605578,0.741035857,0.80876494,0.824701195,0.876494024,0.90438247,0.848605578,0.709163347,0.836653386,0.892430279,0.880478088,0.868525896,0.848605578,0.836653386,0.852589641,0.848605578,0.880478088,0.800796813,0.832669323,0.856573705,0.852589641,0.856573705,0.848605578,0.856573705,0.860557769,0.836653386,0.84063745,0.844621514,0.856573705,0.844621514,0.836653386,0.852589641,0.832669323, 0.8366533864541833]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ExtendedPadding,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Size,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Transform,"colorJitter, imgPerspective",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BatchSize,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acv,ReLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,WeightDecay,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,learningRate,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
